,Date,Open,High,Low,Close,Volume,index,Change,change_ratio,Open_R,High_R,Low_R,Vol_R,max_10_R,min_10_R,max_20_R,min_20_R,max_55_R,min_55_R,max_60_R,min_60_R,event,order,position,buy_type,buy_price,open_profit,close_profit,winnloss,cum_profit,day20_profit
372,2014-07-07,25820,26020,25800,25840,188741,20140707,-280.0,-0.01072,-0.011485452,-0.003828484,-0.012251149,0.5784100000000001,-0.03941,0.0,-0.10028,0.0,-0.12109,0.0,-0.12109,0.0,0,0,0,0,0,0,0,0,-2820,-1860.0
373,2014-07-08,25880,26380,25740,25900,241464,20140708,60.0,0.00232,0.001547988,0.020897833,-0.0038699690000000004,0.27934000000000003,-0.02632,0.00232,-0.08931,0.00232,-0.11905,0.00232,-0.11905,0.00232,0,0,0,0,0,0,0,0,-2820,-1860.0
374,2014-07-09,25740,26160,25660,26160,236598,20140709,260.0,0.01004,-0.0061776059999999995,0.01003861,-0.009266409,-0.02015,-0.01654,0.01238,-0.07431,0.01238,-0.1102,0.01238,-0.1102,0.01238,0,0,0,0,0,0,0,0,-2820,-1860.0
375,2014-07-10,26160,26220,26040,26120,179204,20140710,-40.0,-0.0015300000000000001,0.0,0.0022935779999999997,-0.004587155999999999,-0.24258000000000002,-0.01805,0.01084,-0.04949,0.01084,-0.11155999999999999,0.01084,-0.11155999999999999,0.01084,0,0,0,0,0,0,0,0,-2820,-1860.0
376,2014-07-11,26000,26040,25640,25680,215592,20140711,-440.0,-0.01685,-0.004594181,-0.003062787,-0.018376723,0.20305,-0.034589999999999996,0.0,-0.0655,0.0,-0.12653,0.0,-0.12653,0.0,0,0,0,0,0,0,0,0,-2820,0.0
377,2014-07-14,25960,26000,25720,25720,141643,20140714,40.0,0.00156,0.010903427,0.012461058999999998,0.0015576320000000002,-0.34299999999999997,-0.03308,0.00156,-0.06405,0.00156,-0.12517,0.00156,-0.12517,0.00156,0,0,0,0,0,0,0,0,-2820,0.0
378,2014-07-15,26000,26459,25940,26400,239521,20140715,680.0,0.026439999999999998,0.01088647,0.028732504,0.008553655,0.69102,-0.007520000000000001,0.02804,-0.02798,0.02804,-0.10203999999999999,0.02804,-0.10203999999999999,0.02804,0,0,0,0,0,0,0,0,-2820,0.0
379,2014-07-16,26259,26459,26220,26420,182284,20140716,20.0,0.0007599999999999999,-0.0053409090000000005,0.0022348479999999998,-0.006818182,-0.23895999999999998,0.0,0.02882,-0.01784,0.02882,-0.10136,0.02882,-0.10136,0.02882,0,0,0,0,0,0,0,0,-2820,0.0
380,2014-07-17,26519,26700,26400,26600,218454,20140717,180.0,0.006809999999999999,0.0037471609999999997,0.010598032,-0.000757002,0.19843,0.0,0.03583,-0.01115,0.03583,-0.09523999999999999,0.03583,-0.09523999999999999,0.03583,0,0,0,0,0,0,0,0,-2820,0.0
381,2014-07-18,26300,26860,26280,26860,194853,20140718,260.0,0.009770000000000001,-0.011278195,0.009774436,-0.012030075,-0.10804000000000001,0.0,0.04595,-0.00149,0.04595,-0.08639,0.04595,-0.08639,0.04595,0,0,0,0,0,0,0,0,-2820,0.0
382,2014-07-21,26980,27200,26860,27060,161199,20140721,200.0,0.00745,0.00446761,0.012658228,0.0,-0.17271,0.0,0.053739999999999996,0.0,0.053739999999999996,-0.07959,0.053739999999999996,-0.07959,0.053739999999999996,1,1,1,S1,27060,0,0,0,-2820,0.0
383,2014-07-22,26960,27159,26900,26960,126019,20140722,-100.0,-0.0037,-0.0036954920000000003,0.003658537,-0.005912786,-0.21824000000000002,-0.0037,0.049839999999999995,-0.0037,0.049839999999999995,-0.08299,0.049839999999999995,-0.08299,0.049839999999999995,0,0,1,S1,27060,-100,0,0,-2920,-100.0
384,2014-07-23,27080,27140,26700,26760,128346,20140723,-200.0,-0.00742,0.004451039,0.006676558000000001,-0.009643917,0.01847,-0.011090000000000001,0.04206,-0.011090000000000001,0.04206,-0.0898,0.04206,-0.0898,0.04206,0,0,1,S1,27060,-300,0,0,-3120,-300.0
385,2014-07-24,27000,27159,26620,27100,161034,20140724,340.0,0.012709999999999999,0.00896861,0.014910314,-0.005231689,0.25469,0.0,0.0553,0.0,0.0553,-0.07823,0.0553,-0.07823,0.0553,0,0,1,S1,27060,40,0,0,-2780,40.0
386,2014-07-25,26920,27100,26700,27100,175803,20140725,0.0,0.0,-0.006642065999999999,0.0,-0.014760148,0.09171,0.0,0.05365,0.0,0.0553,-0.07823,0.0553,-0.07823,0.0553,0,0,1,S1,27060,40,0,0,-2780,40.0
387,2014-07-28,27099,27340,26880,27160,179851,20140728,60.0,0.00221,-3.69e-05,0.008856089000000001,-0.008118081,0.023030000000000002,0.0,0.028789999999999996,0.0,0.057629999999999994,-0.07619,0.057629999999999994,-0.07619,0.057629999999999994,0,0,1,S1,27060,100,0,0,-2720,100.0
388,2014-07-29,27099,27759,27060,27720,256186,20140729,560.0,0.02062,-0.00224595,0.022054492000000002,-0.003681885,0.42443000000000003,0.0,0.049210000000000004,0.0,0.07944,-0.057139999999999996,0.07944,-0.057139999999999996,0.07944,0,0,1,S1,27060,660,0,0,-2160,660.0
389,2014-07-30,27760,28160,27480,27900,347189,20140730,180.0,0.006490000000000001,0.001443001,0.015873016,-0.008658009,0.35522,0.0,0.04887,0.0,0.08645,-0.051019999999999996,0.08645,-0.051019999999999996,0.08645,0,0,1,S1,27060,840,0,0,-1980,840.0
390,2014-07-31,27480,27700,26720,26860,487027,20140731,-1040.0,-0.03728,-0.015053763000000001,-0.007168459,-0.042293907,0.40276999999999996,-0.03728,0.00374,-0.03728,0.04595,-0.08639,0.04595,-0.08639,0.04595,0,0,1,S1,27060,-200,0,0,-3020,-200.0
391,2014-08-01,26100,26560,25840,25840,564621,20140801,-1020.0,-0.03797,-0.028294862,-0.011169025,-0.037974684,0.15932000000000002,-0.07384,0.0,-0.07384,0.006229999999999999,-0.12109,0.006229999999999999,-0.12109,0.006229999999999999,1,-1,0,S1,0,0,-1220,0,-4040,-1220.0
392,2014-08-04,26000,26340,25820,26340,241335,20140804,500.0,0.01935,0.00619195,0.019349845,-0.000773994,-0.57257,-0.05591,0.01935,-0.05591,0.0257,-0.10407999999999999,0.0257,-0.10407999999999999,0.0257,0,0,0,0,0,0,0,0,-4040,-1220.0
393,2014-08-05,26020,26420,26000,26320,172529,20140805,-20.0,-0.0007599999999999999,-0.012148823000000001,0.0030372059999999998,-0.012908125,-0.28511,-0.05662999999999999,0.018580000000000003,-0.05662999999999999,0.024919999999999998,-0.10475999999999999,0.024919999999999998,-0.10475999999999999,0.024919999999999998,0,0,0,0,0,0,0,0,-4040,-1220.0
394,2014-08-06,26120,26320,25900,26000,216602,20140806,-320.0,-0.012159999999999999,-0.007598784,0.0,-0.015957447,0.25545,-0.0681,0.00619,-0.0681,0.012459999999999999,-0.11565,0.012459999999999999,-0.11565,0.012459999999999999,0,0,0,0,0,0,0,0,-4040,-1220.0
395,2014-08-07,26000,26040,25700,25800,190545,20140807,-200.0,-0.007690000000000001,0.0,0.0015384620000000002,-0.011538462,-0.1203,-0.07527,0.0,-0.07527,0.0046700000000000005,-0.12245,0.0046700000000000005,-0.12245,0.0046700000000000005,0,0,0,0,0,0,0,0,-4040,-1220.0
396,2014-08-08,25680,25700,24960,25000,412429,20140808,-800.0,-0.031010000000000003,-0.004651163,-0.0038759690000000004,-0.03255814,1.1644700000000001,-0.10394,0.0,-0.10394,0.0,-0.14966,0.0,-0.14966,0.0,0,0,0,0,0,0,0,0,-4040,-1220.0
397,2014-08-11,25500,25640,25140,25400,372385,20140811,400.0,0.016,0.02,0.0256,0.0056,-0.09709,-0.08961000000000001,0.016,-0.08961000000000001,0.016,-0.13605,0.016,-0.13605,0.016,0,0,0,0,0,0,0,0,-4040,-1220.0
398,2014-08-12,25400,25880,25240,25320,179914,20140812,-80.0,-0.00315,0.0,0.018897638,-0.0062992130000000006,-0.51686,-0.09247000000000001,0.0128,-0.09247000000000001,0.0128,-0.13878,0.0128,-0.13878,0.0128,0,0,0,0,0,0,0,0,-4040,-1220.0
399,2014-08-13,25500,25500,24960,25280,256900,20140813,-40.0,-0.00158,0.007109005,0.007109005,-0.014218008999999998,0.4279,-0.058820000000000004,0.0112,-0.09391000000000001,0.0112,-0.14014000000000001,0.0112,-0.14014000000000001,0.0112,0,0,0,0,0,0,0,0,-4040,-1220.0
400,2014-08-14,25480,25640,25080,25220,208947,20140814,-60.0,-0.00237,0.007911392,0.014240506000000002,-0.007911392,-0.18666,-0.04252,0.0088,-0.09606,0.0088,-0.14218,0.0088,-0.14218,0.0088,0,0,0,0,0,0,0,0,-4040,-1220.0
401,2014-08-18,25580,25600,25000,25000,210379,20140818,-220.0,-0.00872,0.014274385,0.015067407,-0.008723236,0.00685,-0.05087,0.0,-0.10394,0.0,-0.14966,0.0,-0.14966,0.0,0,0,0,0,0,0,0,0,-4040,-1220.0
402,2014-08-19,25280,25460,25060,25080,200888,20140819,80.0,0.0032,0.0112,0.0184,0.0024,-0.045110000000000004,-0.04711,0.0032,-0.10107999999999999,0.0032,-0.14694000000000002,0.0032,-0.14694000000000002,0.0032,0,0,0,0,0,0,0,0,-4040,-1220.0
403,2014-08-20,25280,25420,25020,25220,188612,20140820,140.0,0.00558,0.007974482,0.013556618999999999,-0.002392344,-0.061110000000000005,-0.03,0.0088,-0.09606,0.0088,-0.14218,0.0088,-0.14218,0.0088,0,0,0,0,0,0,0,0,-4040,-1220.0
404,2014-08-21,25100,25220,24620,24700,342108,20140821,-520.0,-0.02062,-0.0047581279999999995,0.0,-0.023790642,0.81382,-0.04264,0.0,-0.1147,0.0,-0.15986,0.0,-0.15986,0.0,0,0,0,0,0,0,0,0,-4040,-1220.0
405,2014-08-22,24900,24940,24700,24940,168153,20140822,240.0,0.00972,0.008097166,0.009716599,0.0,-0.50848,-0.01811,0.00972,-0.10609,0.00972,-0.14413,0.00972,-0.1517,0.00972,0,0,0,0,0,0,0,0,-4040,-1220.0
406,2014-08-25,24620,24620,24420,24560,231544,20140825,-380.0,-0.01524,-0.012830794,-0.012830794,-0.02085004,0.37698000000000004,-0.03307,0.0,-0.11971,0.0,-0.14485,0.0,-0.16463,0.0,0,0,0,0,0,0,0,0,-4040,-1220.0
407,2014-08-26,24700,24700,24420,24440,214389,20140826,-120.0,-0.00489,0.0057003259999999995,0.0057003259999999995,-0.0057003259999999995,-0.07409,-0.03476,0.0,-0.12401,0.0,-0.14903,0.0,-0.16871,0.0,0,0,0,0,0,0,0,0,-4040,-1220.0
408,2014-08-27,24460,24740,24440,24600,243420,20140827,160.0,0.00655,0.000818331,0.012274958999999998,0.0,0.13541,-0.0269,0.00655,-0.11828,0.00655,-0.13502,0.00655,-0.16327,0.00655,0,0,0,0,0,0,0,0,-4040,-1220.0
409,2014-08-28,25160,25160,24720,24840,206237,20140828,240.0,0.00976,0.022764227999999997,0.022764227999999997,0.004878049000000001,-0.15275,-0.015069999999999998,0.01637,-0.0752,0.01637,-0.12102,0.01637,-0.1551,0.01637,0,0,0,0,0,0,0,0,-4040,-1220.0
410,2014-08-29,24760,24760,24560,24680,291165,20140829,-160.0,-0.00644,-0.0032206120000000003,-0.0032206120000000003,-0.011272141999999999,0.4118,-0.02141,0.00982,-0.06302,0.00982,-0.11540999999999998,0.00982,-0.15305,0.00982,0,0,0,0,0,0,0,0,-4040,-1220.0
411,2014-09-01,24720,24740,24480,24520,113281,20140901,-160.0,-0.00648,0.0016207460000000002,0.002431118,-0.008103728000000001,-0.6109399999999999,-0.027760000000000003,0.0032700000000000003,-0.0691,0.0032700000000000003,-0.12115,0.0032700000000000003,-0.14624,0.0032700000000000003,0,0,0,0,0,0,0,0,-4040,0.0
412,2014-09-02,24420,24500,23880,23880,317992,20140902,-640.0,-0.0261,-0.004078303,-0.0008156610000000001,-0.026101142,1.8071099999999998,-0.05313,0.0,-0.09271,0.0,-0.14409,0.0,-0.16852,0.0,0,0,0,0,0,0,0,0,-4040,0.0
413,2014-09-03,24000,24000,23600,23780,424775,20140903,-100.0,-0.00419,0.0050251259999999996,0.0050251259999999996,-0.011725293000000001,0.3358,-0.04651,0.0,-0.08538,0.0,-0.14767,0.0,-0.16385,0.0,0,0,0,0,0,0,0,0,-4040,0.0
414,2014-09-04,24200,24320,24040,24200,241999,20140904,420.0,0.01766,0.017661901,0.022708158,0.010933558000000001,-0.43028999999999995,-0.02967,0.01766,-0.062020000000000006,0.01766,-0.13262000000000002,0.01766,-0.14367,0.01766,0,0,0,0,0,0,0,0,-4040,0.0
415,2014-09-05,24300,24320,23900,24020,215408,20140905,-180.0,-0.00744,0.004132231,0.004958678,-0.012396694,-0.10987999999999999,-0.033010000000000005,0.01009,-0.054329999999999996,0.01009,-0.13907,0.01009,-0.13907,0.01009,0,0,0,0,0,0,0,0,-4040,0.0
416,2014-09-11,24000,24140,23840,23840,466184,20140911,-180.0,-0.007490000000000001,-0.0008326389999999999,0.004995837,-0.007493755,1.16419,-0.040260000000000004,0.00252,-0.06142,0.00252,-0.14552,0.00252,-0.14552,0.00252,0,0,0,0,0,0,0,0,-4040,0.0
417,2014-09-12,24000,24160,24000,24020,217447,20140912,180.0,0.00755,0.006711409000000001,0.013422818999999999,0.006711409000000001,-0.53356,-0.033010000000000005,0.01009,-0.05134,0.01009,-0.13907,0.01009,-0.13907,0.01009,0,0,0,0,0,0,0,0,-4040,0.0
418,2014-09-15,24140,24160,23920,24000,143230,20140915,-20.0,-0.0008300000000000001,0.004995837,0.005828476,-0.004163197,-0.34131,-0.033819999999999996,0.00925,-0.05063,0.00925,-0.13978,0.00925,-0.13978,0.00925,0,0,0,0,0,0,0,0,-4040,0.0
419,2014-09-16,24160,24300,24020,24120,141848,20140916,120.0,0.005,0.006666666999999999,0.0125,0.000833333,-0.00965,-0.022690000000000002,0.0143,-0.04362,0.0143,-0.13548,0.0143,-0.13548,0.0143,0,0,0,0,0,0,0,0,-4040,0.0
420,2014-09-17,24140,24520,24140,24520,150915,20140917,400.0,0.01658,0.000829187,0.016583748,0.000829187,0.06392,0.0,0.03112,-0.027760000000000003,0.03112,-0.12115,0.03112,-0.12115,0.03112,0,0,0,0,0,0,0,0,-4040,0.0
421,2014-09-18,24600,24600,24080,24200,189535,20140918,-320.0,-0.01305,0.003262643,0.003262643,-0.017944535,0.25590999999999997,-0.01305,0.01766,-0.04044,0.01766,-0.13262000000000002,0.01766,-0.13262000000000002,0.01766,0,0,0,0,0,0,0,0,-4040,0.0
422,2014-09-19,24460,24460,24120,24200,268701,20140919,0.0,0.0,0.010743802,0.010743802,-0.003305785,0.41768999999999995,-0.01305,0.01766,-0.04044,0.01766,-0.13262000000000002,0.01766,-0.13262000000000002,0.01766,0,0,0,0,0,0,0,0,-4040,0.0
423,2014-09-22,24080,24080,23600,23760,320442,20140922,-440.0,-0.01818,-0.004958678,-0.004958678,-0.024793388,0.19255999999999998,-0.031,0.0,-0.047310000000000005,0.0,-0.14839000000000002,0.0,-0.14839000000000002,0.0,0,0,0,0,0,0,0,0,-4040,0.0
424,2014-09-23,23560,23700,23220,23220,390828,20140923,-540.0,-0.02273,-0.008417508,-0.002525253,-0.022727273,0.21965,-0.053020000000000005,0.0,-0.06897,0.0,-0.16774,0.0,-0.16774,0.0,0,0,0,0,0,0,0,0,-4040,0.0
425,2014-09-24,23040,23220,22820,23000,315784,20140924,-220.0,-0.009470000000000001,-0.007751938000000001,0.0,-0.017226528999999997,-0.19201,-0.061989999999999996,0.0,-0.07407000000000001,0.0,-0.17563,0.0,-0.17563,0.0,0,0,0,0,0,0,0,0,-4040,0.0
426,2014-09-25,23240,23320,22940,23120,388290,20140925,120.0,0.005220000000000001,0.010434783000000001,0.013913043,-0.002608696,0.22960999999999998,-0.0571,0.005220000000000001,-0.06924,0.005220000000000001,-0.17132999999999998,0.005220000000000001,-0.17132999999999998,0.005220000000000001,0,0,0,0,0,0,0,0,-4040,0.0
427,2014-09-26,23040,23700,22960,23700,248271,20140926,580.0,0.02509,-0.0034602079999999998,0.025086505,-0.006920415,-0.3606,-0.03344,0.030430000000000002,-0.04589,0.030430000000000002,-0.15054,0.030430000000000002,-0.15054,0.030430000000000002,0,0,0,0,0,0,0,0,-4040,0.0
428,2014-09-29,23860,24000,23400,23900,188020,20140929,200.0,0.008440000000000001,0.006751055,0.012658228,-0.012658228,-0.24268,-0.02529,0.03913,-0.03784,0.03913,-0.14337,0.03913,-0.14337,0.03913,0,0,0,0,0,0,0,0,-4040,0.0
429,2014-09-30,23700,23760,23300,23680,247586,20140930,-220.0,-0.00921,-0.008368201,-0.005857741,-0.025104603,0.31681,-0.034260000000000006,0.02957,-0.04052,0.02957,-0.15125,0.02957,-0.15125,0.02957,0,0,0,0,0,0,0,0,-4040,0.0
430,2014-10-01,23480,23660,23120,23120,238596,20141001,-560.0,-0.02365,-0.008445946,-0.000844595,-0.023648649,-0.03631,-0.04463,0.005220000000000001,-0.0571,0.005220000000000001,-0.17132999999999998,0.005220000000000001,-0.17132999999999998,0.005220000000000001,0,0,0,0,0,0,0,0,-4040,0.0
431,2014-10-02,23300,23300,22820,22820,254655,20141002,-300.0,-0.012980000000000002,0.007785467,0.007785467,-0.012975779,0.06731000000000001,-0.05702,0.0,-0.06932999999999999,0.0,-0.18208,0.0,-0.18208,0.0,0,0,0,0,0,0,0,0,-4040,0.0
432,2014-10-06,22900,23120,22760,23020,425058,20141006,200.0,0.008759999999999999,0.0035056970000000003,0.013146363000000001,-0.0026292729999999997,0.66915,-0.03682,0.008759999999999999,-0.06117,0.008759999999999999,-0.17490999999999998,0.008759999999999999,-0.17490999999999998,0.008759999999999999,0,0,0,0,0,0,0,0,-4040,0.0
433,2014-10-07,23240,23720,23240,23240,202983,20141007,220.0,0.009559999999999999,0.009556907,0.030408341000000002,0.009556907,-0.52246,-0.02762,0.0184,-0.0522,0.0184,-0.16702999999999998,0.0184,-0.16702999999999998,0.0184,0,0,0,0,0,0,0,0,-4040,0.0
434,2014-10-08,22840,23020,22480,22600,294411,20141008,-640.0,-0.02754,-0.017211703999999998,-0.009466437,-0.032702238,0.45042,-0.05439,0.0,-0.0783,0.0,-0.18996,0.0,-0.18996,0.0,0,0,0,0,0,0,0,0,-4040,0.0
435,2014-10-10,22000,22280,21980,22100,436749,20141010,-500.0,-0.022119999999999997,-0.026548673,-0.014159291999999999,-0.027433627999999998,0.48346999999999996,-0.07531,0.0,-0.09869,0.0,-0.20789000000000002,0.0,-0.20789000000000002,0.0,0,0,0,0,0,0,0,0,-4040,0.0
436,2014-10-13,21640,22540,21560,22160,226895,20141013,60.0,0.00271,-0.02081448,0.019909502,-0.024434389,-0.48049,-0.0728,0.00271,-0.09625,0.00271,-0.20573000000000002,0.00271,-0.20573000000000002,0.00271,0,0,0,0,0,0,0,0,-4040,0.0
437,2014-10-14,22540,22920,22400,22540,331451,20141014,380.0,0.01715,0.017148014,0.034296029,0.010830325,0.46081000000000005,-0.0569,0.01991,-0.08075,0.01991,-0.19211,0.01991,-0.19211,0.01991,0,0,0,0,0,0,0,0,-4040,0.0
438,2014-10-15,22560,22900,22400,22500,282872,20141015,-40.0,-0.0017699999999999999,0.0008873110000000001,0.015971606,-0.00621118,-0.14656,-0.04983,0.0181,-0.08238,0.0181,-0.19355,0.0181,-0.19355,0.0181,0,0,0,0,0,0,0,0,-4040,0.0
439,2014-10-16,22320,22420,22080,22300,302966,20141016,-200.0,-0.00889,-0.008,-0.0035555559999999996,-0.018666666999999998,0.07103999999999999,-0.04045,0.00905,-0.09054,0.00905,-0.20072,0.00905,-0.20072,0.00905,0,0,0,0,0,0,0,0,-4040,0.0
440,2014-10-17,22120,22300,21740,21780,325635,20141017,-520.0,-0.02332,-0.008071749,0.0,-0.025112107999999998,0.07482,-0.06282,0.0,-0.1,0.0,-0.21935,0.0,-0.21935,0.0,0,0,0,0,0,0,0,0,-4040,0.0
441,2014-10-20,22300,22340,22020,22120,189535,20141020,340.0,0.015609999999999999,0.023875115,0.025711662000000003,0.011019283999999999,-0.41795,-0.04819,0.015609999999999999,-0.08595,0.015609999999999999,-0.20717,0.015609999999999999,-0.20717,0.015609999999999999,0,0,0,0,0,0,0,0,-4040,0.0
442,2014-10-21,21880,22000,21620,21660,235321,20141021,-460.0,-0.0208,-0.01084991,-0.005424955,-0.022603977999999997,0.24156999999999998,-0.06799,0.0,-0.09372,0.0,-0.22366,0.0,-0.22366,0.0,0,0,0,0,0,0,0,0,-4040,0.0
443,2014-10-22,21940,22080,21800,22080,222554,20141022,420.0,0.01939,0.012927053999999999,0.019390582,0.006463526999999999,-0.05425,-0.02301,0.01939,-0.07615,0.01939,-0.2086,0.01939,-0.2086,0.01939,0,0,0,0,0,0,0,0,-4040,0.0
444,2014-10-23,22260,22260,21800,21880,170118,20141023,-200.0,-0.009059999999999999,0.008152174,0.008152174,-0.012681159,-0.23560999999999999,-0.02928,0.010159999999999999,-0.08452,0.010159999999999999,-0.18541,0.010159999999999999,-0.21577,0.010159999999999999,0,0,0,0,0,0,0,0,-4040,0.0
445,2014-10-24,22060,22240,21840,22240,167569,20141024,360.0,0.01645,0.008226691,0.016453382,-0.001828154,-0.014980000000000002,-0.013309999999999999,0.02678,-0.06946000000000001,0.02678,-0.15566,0.02678,-0.20287,0.02678,0,0,0,0,0,0,0,0,-4040,0.0
446,2014-10-27,22020,22220,21740,21900,167772,20141027,-340.0,-0.01529,-0.009892086,-0.000899281,-0.022482013999999998,0.00121,-0.02839,0.01108,-0.08367999999999999,0.01108,-0.16856,0.01108,-0.21505,0.01108,0,0,0,0,0,0,0,0,-4040,0.0
447,2014-10-28,21800,22000,21720,21820,124877,20141028,-80.0,-0.00365,-0.00456621,0.00456621,-0.008219178,-0.25567,-0.03022,0.007390000000000001,-0.08703,0.007390000000000001,-0.17097,0.007390000000000001,-0.21791999999999997,0.007390000000000001,0,0,0,0,0,0,0,0,-4040,0.0
448,2014-10-29,22000,22600,21800,22600,274522,20141029,780.0,0.03575,0.008249313000000001,0.035747021000000004,-0.00091659,1.19834,0.0,0.0434,-0.045610000000000005,0.0434,-0.13077,0.0434,-0.18996,0.0434,0,0,0,0,0,0,0,0,-4040,0.0
449,2014-10-30,22580,23660,22300,23620,491339,20141030,1020.0,0.04513,-0.0008849560000000001,0.046902655,-0.013274336000000001,0.7898,0.0,0.09049,0.0,0.09049,-0.0845,0.09049,-0.12063,0.09049,1,1,1,S1,23620,0,0,0,-4040,0.0
450,2014-10-31,23960,25000,23700,24880,772463,20141031,1260.0,0.05334,0.014394581000000002,0.058425064000000006,0.00338696,0.57216,0.0,0.14866,0.0,0.14866,-0.02047,0.14866,-0.05542999999999999,0.14866,0,0,1,S1,23620,1260,0,0,-2780,1260.0
451,2014-11-03,25000,25040,24320,24700,269516,20141103,-180.0,-0.0072299999999999994,0.0048231509999999995,0.006430868,-0.022508039,-0.6511,-0.0072299999999999994,0.14035,-0.0072299999999999994,0.14035,-0.02756,0.14035,-0.06226,0.14035,0,0,1,S1,23620,1080,0,0,-2960,1080.0
452,2014-11-04,24380,24840,24100,24340,260006,20141104,-360.0,-0.01457,-0.012955466,0.005668016,-0.024291497999999998,-0.035289999999999995,-0.0217,0.11549000000000001,-0.0217,0.12372999999999999,-0.0387,0.12372999999999999,-0.07522999999999999,0.12372999999999999,0,0,1,S1,23620,720,0,0,-3320,720.0
453,2014-11-05,24300,24500,23880,24040,203243,20141105,-300.0,-0.012329999999999999,-0.001643385,0.006573541,-0.018898932,-0.21831,-0.033760000000000005,0.10174,-0.033760000000000005,0.10987999999999999,-0.04905,0.10987999999999999,-0.07537999999999999,0.10987999999999999,0,0,1,S1,23620,420,0,0,-3620,420.0
454,2014-11-06,23960,24200,23860,24080,171403,20141106,40.0,0.0016600000000000002,-0.003327787,0.006655574,-0.007487521,-0.15666,-0.03215,0.10357000000000001,-0.03215,0.11173,-0.0452,0.11173,-0.06667000000000001,0.11173,0,0,1,S1,23620,460,0,0,-3580,460.0
455,2014-11-07,24360,24360,23900,24120,120604,20141107,40.0,0.0016600000000000002,0.011627907,0.011627907,-0.007475083,-0.29636999999999997,-0.03055,0.10540999999999999,-0.03055,0.11357,-0.04362,0.11357,-0.05039,0.11357,0,0,1,S1,23620,500,0,0,-3540,500.0
456,2014-11-10,24520,25380,24440,25360,384058,20141110,1240.0,0.051410000000000004,0.016583748,0.052238806,0.013266998,2.18445,0.0,0.16224,0.0,0.17082,0.0,0.17082,-0.00157,0.17082,0,0,1,S1,23620,1740,0,0,-2300,1740.0
457,2014-11-11,25100,25220,24540,24620,242828,20141111,-740.0,-0.02918,-0.010252366,-0.005520505,-0.032334385,-0.36773,-0.02918,0.08938,-0.02918,0.13666,-0.02918,0.13666,-0.02918,0.13666,0,0,1,S1,23620,1000,0,0,-3040,1000.0
458,2014-11-12,24620,24680,24380,24600,181592,20141112,-20.0,-0.00081,0.0,0.002437043,-0.009748172,-0.25218,-0.02997,0.04149,-0.02997,0.13573,-0.02997,0.13573,-0.02997,0.13573,0,0,1,S1,23620,980,0,0,-3060,980.0
459,2014-11-13,24560,24640,23980,24000,230943,20141113,-600.0,-0.024390000000000002,-0.001626016,0.001626016,-0.025203252000000002,0.27176999999999996,-0.05363,0.0,-0.05363,0.10803,-0.05363,0.10803,-0.05363,0.10803,1,-1,0,S1,0,0,380,1,-3660,380.0
460,2014-11-14,24020,24020,23600,23880,212435,20141114,-120.0,-0.005,0.000833333,0.000833333,-0.016666667,-0.08014,-0.05836,0.0,-0.05836,0.10249000000000001,-0.05836,0.10249000000000001,-0.05836,0.10249000000000001,0,0,0,0,0,0,0,1,-3660,380.0
461,2014-11-17,23800,24400,23640,24100,193879,20141117,220.0,0.00921,-0.003350084,0.021775543999999997,-0.010050251,-0.08735,-0.04968,0.00921,-0.04968,0.11265,-0.04968,0.11265,-0.04968,0.11265,0,0,0,0,0,0,0,1,-3660,380.0
462,2014-11-18,24400,24540,24300,24400,215094,20141118,300.0,0.01245,0.012448133,0.018257261,0.008298755,0.10942,-0.03785,0.02178,-0.03785,0.11824000000000001,-0.03785,0.1265,-0.03785,0.1265,0,0,0,0,0,0,0,1,-3660,380.0
463,2014-11-19,24760,24760,24240,24360,250055,20141119,-40.0,-0.00164,0.014754098,0.014754098,-0.006557377,0.16254000000000002,-0.03943,0.0201,-0.03943,0.11640999999999999,-0.03943,0.12465,-0.03943,0.12465,0,0,0,0,0,0,0,1,-3660,380.0
464,2014-11-20,24120,24400,24120,24200,200483,20141120,-160.0,-0.00657,-0.009852217,0.0016420360000000001,-0.009852217,-0.19824,-0.045739999999999996,0.0134,-0.045739999999999996,0.10907,-0.045739999999999996,0.11727,-0.045739999999999996,0.11727,0,0,0,0,0,0,0,1,-3660,380.0
465,2014-11-21,24380,24520,24340,24460,246727,20141121,260.0,0.010740000000000001,0.007438017,0.01322314,0.005785124,0.23066,-0.03549,0.02429,-0.03549,0.12099000000000001,-0.03549,0.12927,-0.03549,0.12927,0,0,0,0,0,0,0,1,-3660,380.0
466,2014-11-24,24940,24960,24200,24400,205686,20141124,-60.0,-0.00245,0.019623876000000002,0.020441537,-0.010629598999999998,-0.16634000000000002,-0.00894,0.02178,-0.03785,0.11824000000000001,-0.03785,0.1265,-0.03785,0.1265,0,0,0,0,0,0,0,1,-3660,380.0
467,2014-11-25,24480,24480,23800,23800,356221,20141125,-600.0,-0.02459,0.0032786890000000004,0.0032786890000000004,-0.024590163999999998,0.73187,-0.03252,0.0,-0.06151,0.0531,-0.06151,0.0988,-0.06151,0.0988,0,0,0,0,0,0,0,1,-3660,380.0
468,2014-11-26,23800,24220,23640,24020,245758,20141126,220.0,0.00924,0.0,0.017647059,-0.0067226890000000004,-0.3101,-0.01799,0.00924,-0.05284,0.01693,-0.05284,0.10895999999999999,-0.05284,0.10895999999999999,0,0,0,0,0,0,0,1,-3660,380.0
